"DATE","NCONSHHM09M8","NCONSHHM09M9","NCONSHHM09M10","NCONSHHM09M11","NCONSHHM09M12","NCONSHHM10M1","NCONSHHM10M2","NCONSHHM10M3","NCONSHHM10M4","NCONSHHM10M5","NCONSHHM10M6","NCONSHHM10M7","NCONSHHM10M8","NCONSHHM10M9","NCONSHHM10M10","NCONSHHM10M11","NCONSHHM10M12","NCONSHHM11M1","NCONSHHM11M2","NCONSHHM11M3","NCONSHHM11M4","NCONSHHM11M5","NCONSHHM11M6","NCONSHHM11M7","NCONSHHM11M8","NCONSHHM11M9","NCONSHHM11M10","NCONSHHM11M11","NCONSHHM11M12","NCONSHHM12M1","NCONSHHM12M2","NCONSHHM12M3","NCONSHHM12M4","NCONSHHM12M5","NCONSHHM12M6","NCONSHHM12M7","NCONSHHM12M8","NCONSHHM12M9","NCONSHHM12M10","NCONSHHM12M11","NCONSHHM12M12","NCONSHHM13M1","NCONSHHM13M2","NCONSHHM13M3","NCONSHHM13M4","NCONSHHM13M5","NCONSHHM13M6","NCONSHHM13M7","NCONSHHM13M8","NCONSHHM13M9","NCONSHHM13M10","NCONSHHM13M11","NCONSHHM13M12","NCONSHHM14M1","NCONSHHM14M2","NCONSHHM14M3","NCONSHHM14M4","NCONSHHM14M5","NCONSHHM14M6","NCONSHHM14M7","NCONSHHM14M8","NCONSHHM14M9","NCONSHHM14M10","NCONSHHM14M11","NCONSHHM14M12","NCONSHHM15M1","NCONSHHM15M2","NCONSHHM15M3","NCONSHHM15M4","NCONSHHM15M5","NCONSHHM15M6","NCONSHHM15M7","NCONSHHM15M8","NCONSHHM15M9","NCONSHHM15M10","NCONSHHM15M11"
"2011:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","6758.698","6780.47","6790.546","6790.546","6790.546","6790.546","6790.546","6790.546","6790.546","6790.546","6790.546","6790.546","6805.446","6805.446","6805.446","6805.446","6805.446","6805.446","6805.446","6805.446","6805.446","6805.446","6805.446","6805.446","6819.762","6819.762","6819.762","6819.762","6819.762","6819.762","6819.762","6819.762","6819.762","6819.762","6819.762","6819.762","6810.638","6810.638","6810.638","6810.638","6810.638","6810.638","6810.638","6810.638","6810.638","6810.638","6810.638","6810.638","6810.638","6810.638","6810.638","6810.638"
"2011:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","6829.444","6830.854","6838.931","6836.275","6819.429","6819.429","6819.429","6819.429","6819.429","6819.429","6819.429","6833.331","6833.331","6833.331","6833.331","6833.331","6833.331","6833.331","6833.331","6833.331","6833.331","6833.331","6833.331","6847.863","6847.863","6847.863","6847.863","6847.863","6847.863","6847.863","6847.863","6847.863","6847.863","6847.863","6847.863","6841.558","6841.558","6841.558","6841.558","6841.558","6841.558","6841.558","6841.558","6841.558","6841.558","6841.558","6841.558","6841.558","6841.558","6841.558","6841.558"
"2011:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","6846.098","6861.26","6857.637","6834.092","6834.092","6834.092","6834.092","6834.092","6834.092","6834.092","6848.803","6848.803","6848.803","6848.803","6848.803","6848.803","6848.803","6848.803","6848.803","6848.803","6848.803","6848.803","6873.395","6873.395","6873.395","6873.395","6873.395","6873.395","6873.395","6873.395","6873.395","6873.395","6873.395","6873.395","6862.851","6862.851","6862.851","6862.851","6862.851","6862.851","6862.851","6862.851","6862.851","6862.851","6862.851","6862.851","6862.851","6862.851","6862.851","6862.851"
"2011:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","6877.983","6873.939","6849.773","6849.773","6849.773","6849.773","6849.773","6849.773","6849.773","6862.021","6862.021","6862.021","6862.021","6862.021","6862.021","6862.021","6862.021","6862.021","6862.021","6862.021","6862.021","6893.434","6893.434","6893.434","6893.434","6893.434","6893.434","6893.434","6893.434","6893.434","6893.434","6893.434","6893.434","6880.712","6880.712","6880.712","6880.712","6880.712","6880.712","6880.712","6880.712","6880.712","6880.712","6880.712","6880.712","6880.712","6880.712","6880.712","6880.712"
"2011:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","6876.678","6851.72","6848.437","6861.76","6859.776","6859.776","6859.776","6859.776","6869.462","6869.462","6869.462","6869.462","6869.462","6869.462","6869.462","6869.462","6869.462","6869.462","6869.462","6869.462","6912.016","6912.016","6912.016","6912.016","6912.016","6912.016","6912.016","6912.016","6912.016","6912.016","6912.016","6912.016","6890.99","6890.99","6890.99","6890.99","6890.99","6890.99","6890.99","6890.99","6890.99","6890.99","6890.99","6890.99","6890.99","6890.99","6890.99","6890.99"
"2011:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","6861.305","6862.628","6875.183","6870.313","6870.313","6870.313","6870.313","6887.052","6887.052","6887.052","6887.052","6887.052","6887.052","6887.052","6887.052","6887.052","6887.052","6887.052","6887.052","6930.825","6930.825","6930.825","6930.825","6930.825","6930.825","6930.825","6930.825","6930.825","6930.825","6930.825","6930.825","6900.43","6900.43","6900.43","6900.43","6900.43","6900.43","6900.43","6900.43","6900.43","6900.43","6900.43","6900.43","6900.43","6900.43","6900.43","6900.43"
"2011:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","6873.528","6890.575","6890.505","6890.505","6890.505","6890.505","6908.848","6908.848","6908.848","6908.848","6908.848","6908.848","6908.848","6908.848","6908.848","6908.848","6908.848","6908.848","6952.037","6952.037","6952.037","6952.037","6952.037","6952.037","6952.037","6952.037","6952.037","6952.037","6952.037","6952.037","6913.228","6913.228","6913.228","6913.228","6913.228","6913.228","6913.228","6913.228","6913.228","6913.228","6913.228","6913.228","6913.228","6913.228","6913.228","6913.228"
"2012:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","6888.476","6894.407","6900.026","6894.123","6898.147","6925.907","6925.907","6925.907","6925.907","6925.907","6925.907","6925.907","6925.907","6925.907","6925.907","6925.907","6925.907","6983.294","6983.294","6983.294","6983.294","6983.294","6983.294","6983.294","6983.294","6983.294","6983.294","6983.294","6983.294","6946.793","6946.793","6946.793","6946.793","6946.793","6946.793","6946.793","6946.793","6946.793","6946.793","6946.793","6946.793","6943.235","6943.235","6943.235","6943.235"
"2012:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","6933.903","6940.283","6934.531","6944.099","6965.56","6965.56","6965.56","6965.56","6965.56","6965.56","6965.56","6965.56","6965.56","6965.56","6965.56","6965.56","7021.383","7021.383","7021.383","7021.383","7021.383","7021.383","7021.383","7021.383","7021.383","7021.383","7021.383","7021.383","6984.222","6984.222","6984.222","6984.222","6984.222","6984.222","6984.222","6984.222","6984.222","6984.222","6984.222","6984.222","6975.928","6975.928","6975.928","6975.928"
"2012:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","6947.346","6949.868","6954.116","6977.609","6977.609","6977.609","6977.609","6977.609","6977.609","6977.609","6977.609","6977.609","6977.609","6977.609","6977.609","7023.894","7023.894","7023.894","7023.894","7023.894","7023.894","7023.894","7023.894","7023.894","7023.894","7023.894","7023.894","6984.314","6984.314","6984.314","6984.314","6984.314","6984.314","6984.314","6984.314","6984.314","6984.314","6984.314","6984.314","6966.39","6966.39","6966.39","6966.39"
"2012:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","6977.332","6979.334","7009.971","7020.416","7008.112","7008.112","7008.112","7008.112","7008.112","7008.112","7008.112","7008.112","7008.112","7008.112","7057.584","7057.584","7057.584","7057.584","7057.584","7057.584","7057.584","7057.584","7057.584","7057.584","7057.584","7057.584","7008.653","7008.653","7008.653","7008.653","7008.653","7008.653","7008.653","7008.653","7008.653","7008.653","7008.653","7008.653","6986.712","6986.712","6986.712","6986.712"
"2012:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7000.01","7024.863","7033.086","7021.109","7021.109","7021.109","7021.109","7021.109","7021.109","7021.109","7021.109","7021.109","7021.109","7069.617","7069.617","7069.617","7069.617","7069.617","7069.617","7069.617","7069.617","7069.617","7069.617","7069.617","7069.617","7024.646","7024.646","7024.646","7024.646","7024.646","7024.646","7024.646","7024.646","7024.646","7024.646","7024.646","7024.646","6996.209","6996.209","6996.209","6996.209"
"2012:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7037.352","7046.613","7028.889","7028.889","7028.889","7028.889","7028.889","7028.889","7028.889","7028.889","7028.889","7028.889","7086.594","7086.594","7086.594","7086.594","7086.594","7086.594","7086.594","7086.594","7086.594","7086.594","7086.594","7086.594","7043.944","7043.944","7043.944","7043.944","7043.944","7043.944","7043.944","7043.944","7043.944","7043.944","7043.944","7043.944","7009.907","7009.907","7009.907","7009.907"
"2012:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7064.684","7050.087","7049.493","7045.083","7058.068","7058.068","7058.068","7058.068","7058.068","7058.068","7058.068","7115.908","7115.908","7115.908","7115.908","7115.908","7115.908","7115.908","7115.908","7115.908","7115.908","7115.908","7115.908","7078.394","7078.394","7078.394","7078.394","7078.394","7078.394","7078.394","7078.394","7078.394","7078.394","7078.394","7078.394","7037.63","7037.63","7037.63","7037.63"
"2012:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7060.439","7049.678","7034.808","7050.977","7050.977","7050.977","7050.977","7050.977","7050.977","7050.977","7105.17","7105.17","7105.17","7105.17","7105.17","7105.17","7105.17","7105.17","7105.17","7105.17","7105.17","7105.17","7068.679","7068.679","7068.679","7068.679","7068.679","7068.679","7068.679","7068.679","7068.679","7068.679","7068.679","7068.679","7023.624","7023.624","7023.624","7023.624"
"2012:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7079.054","7055.995","7072.742","7072.742","7072.742","7072.742","7072.742","7072.742","7072.742","7130.512","7130.512","7130.512","7130.512","7130.512","7130.512","7130.512","7130.512","7130.512","7130.512","7130.512","7130.512","7096.235","7096.235","7096.235","7096.235","7096.235","7096.235","7096.235","7096.235","7096.235","7096.235","7096.235","7096.235","7048.473","7048.473","7048.473","7048.473"
"2012:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7061.654","7081.33","7077.358","7082.016","7082.638","7082.638","7082.638","7082.638","7141.597","7141.597","7141.597","7141.597","7141.597","7141.597","7141.597","7141.597","7141.597","7141.597","7141.597","7141.597","7114.325","7114.325","7114.325","7114.325","7114.325","7114.325","7114.325","7114.325","7114.325","7114.325","7114.325","7114.325","7062.884","7062.884","7062.884","7062.884"
"2012:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7113.071","7112.154","7111.672","7107.861","7107.861","7107.861","7107.861","7161.889","7161.889","7161.889","7161.889","7161.889","7161.889","7161.889","7161.889","7161.889","7161.889","7161.889","7161.889","7132.679","7132.679","7132.679","7132.679","7132.679","7132.679","7132.679","7132.679","7132.679","7132.679","7132.679","7132.679","7080.559","7080.559","7080.559","7080.559"
"2012:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7126.523","7119.967","7121.1","7121.1","7121.1","7121.1","7175.356","7175.356","7175.356","7175.356","7175.356","7175.356","7175.356","7175.356","7175.356","7175.356","7175.356","7175.356","7150.823","7150.823","7150.823","7150.823","7150.823","7150.823","7150.823","7150.823","7150.823","7150.823","7150.823","7150.823","7092.583","7092.583","7092.583","7092.583"
"2013:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7151.307","7153.542","7156.308","7158.471","7144.555","7206.017","7206.017","7206.017","7206.017","7206.017","7206.017","7206.017","7206.017","7206.017","7206.017","7206.017","7206.017","7182.886","7182.886","7182.886","7182.886","7182.886","7182.886","7182.886","7182.886","7182.886","7182.886","7182.886","7182.886","7115.882","7115.882","7115.882","7115.882"
"2013:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7184.233","7195.558","7201.525","7181.214","7242.275","7242.275","7242.275","7242.275","7242.275","7242.275","7242.275","7242.275","7242.275","7242.275","7242.275","7242.275","7220.799","7220.799","7220.799","7220.799","7220.799","7220.799","7220.799","7220.799","7220.799","7220.799","7220.799","7220.799","7143.833","7143.833","7143.833","7143.833"
"2013:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7250.29","7244.447","7222.505","7282.631","7282.631","7282.631","7282.631","7282.631","7282.631","7282.631","7282.631","7282.631","7282.631","7282.631","7282.631","7265.344","7265.344","7265.344","7265.344","7265.344","7265.344","7265.344","7265.344","7265.344","7265.344","7265.344","7265.344","7180.437","7180.437","7180.437","7180.437"
"2013:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7247.323","7224.578","7292.056","7289.54","7282.023","7282.023","7282.023","7282.023","7282.023","7282.023","7282.023","7282.023","7282.023","7282.023","7275.54","7275.54","7275.54","7275.54","7275.54","7275.54","7275.54","7275.54","7275.54","7275.54","7275.54","7275.54","7189.726","7189.726","7189.726","7189.726"
"2013:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7233.221","7291.516","7293.482","7283.639","7283.639","7283.639","7283.639","7283.639","7283.639","7283.639","7283.639","7283.639","7283.639","7283.137","7283.137","7283.137","7283.137","7283.137","7283.137","7283.137","7283.137","7283.137","7283.137","7283.137","7283.137","7206.685","7206.685","7206.685","7206.685"
"2013:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7306.338","7313.853","7305.024","7305.024","7305.024","7305.024","7305.024","7305.024","7305.024","7305.024","7305.024","7305.024","7311.17","7311.17","7311.17","7311.17","7311.17","7311.17","7311.17","7311.17","7311.17","7311.17","7311.17","7311.17","7237.035","7237.035","7237.035","7237.035"
"2013:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7310.622","7300.531","7299.517","7300.549","7306.916","7306.916","7306.916","7306.916","7306.916","7306.916","7306.916","7318.192","7318.192","7318.192","7318.192","7318.192","7318.192","7318.192","7318.192","7318.192","7318.192","7318.192","7318.192","7240.042","7240.042","7240.042","7240.042"
