"DATE","NDPI65Q4","NDPI66Q1","NDPI66Q2","NDPI66Q3","NDPI66Q4","NDPI67Q1","NDPI67Q2","NDPI67Q3","NDPI67Q4","NDPI68Q1","NDPI68Q2","NDPI68Q3","NDPI68Q4","NDPI69Q1","NDPI69Q2","NDPI69Q3","NDPI69Q4","NDPI70Q1","NDPI70Q2","NDPI70Q3","NDPI70Q4","NDPI71Q1","NDPI71Q2","NDPI71Q3","NDPI71Q4","NDPI72Q1","NDPI72Q2","NDPI72Q3","NDPI72Q4","NDPI73Q1","NDPI73Q2","NDPI73Q3","NDPI73Q4","NDPI74Q1","NDPI74Q2","NDPI74Q3","NDPI74Q4","NDPI75Q1","NDPI75Q2","NDPI75Q3","NDPI75Q4","NDPI76Q1","NDPI76Q2","NDPI76Q3","NDPI76Q4","NDPI77Q1","NDPI77Q2","NDPI77Q3","NDPI77Q4","NDPI78Q1","NDPI78Q2","NDPI78Q3","NDPI78Q4","NDPI79Q1","NDPI79Q2","NDPI79Q3","NDPI79Q4","NDPI80Q1","NDPI80Q2","NDPI80Q3","NDPI80Q4","NDPI81Q1","NDPI81Q2","NDPI81Q3","NDPI81Q4","NDPI82Q1","NDPI82Q2","NDPI82Q3","NDPI82Q4","NDPI83Q1","NDPI83Q2","NDPI83Q3","NDPI83Q4","NDPI84Q1","NDPI84Q2","NDPI84Q3","NDPI84Q4","NDPI85Q1","NDPI85Q2","NDPI85Q3","NDPI85Q4","NDPI86Q1","NDPI86Q2","NDPI86Q3","NDPI86Q4","NDPI87Q1","NDPI87Q2","NDPI87Q3","NDPI87Q4","NDPI88Q1","NDPI88Q2","NDPI88Q3","NDPI88Q4","NDPI89Q1","NDPI89Q2","NDPI89Q3","NDPI89Q4","NDPI90Q1","NDPI90Q2","NDPI90Q3","NDPI90Q4","NDPI91Q1","NDPI91Q2","NDPI91Q3","NDPI91Q4","NDPI92Q1","NDPI92Q2","NDPI92Q3","NDPI92Q4","NDPI93Q1","NDPI93Q2","NDPI93Q3","NDPI93Q4","NDPI94Q1","NDPI94Q2","NDPI94Q3","NDPI94Q4","NDPI95Q1","NDPI95Q2","NDPI95Q3","NDPI95Q4","NDPI96Q1","NDPI96Q2","NDPI96Q3","NDPI96Q4","NDPI97Q1","NDPI97Q2","NDPI97Q3","NDPI97Q4","NDPI98Q1","NDPI98Q2","NDPI98Q3","NDPI98Q4","NDPI99Q1","NDPI99Q2","NDPI99Q3","NDPI99Q4","NDPI00Q1","NDPI00Q2","NDPI00Q3","NDPI00Q4","NDPI01Q1","NDPI01Q2","NDPI01Q3","NDPI01Q4","NDPI02Q1","NDPI02Q2","NDPI02Q3","NDPI02Q4","NDPI03Q1","NDPI03Q2","NDPI03Q3","NDPI03Q4","NDPI04Q1","NDPI04Q2","NDPI04Q3","NDPI04Q4","NDPI05Q1","NDPI05Q2","NDPI05Q3","NDPI05Q4","NDPI06Q1","NDPI06Q2","NDPI06Q3","NDPI06Q4","NDPI07Q1","NDPI07Q2","NDPI07Q3","NDPI07Q4","NDPI08Q1","NDPI08Q2","NDPI08Q3","NDPI08Q4","NDPI09Q1","NDPI09Q2","NDPI09Q3","NDPI09Q4","NDPI10Q1","NDPI10Q2","NDPI10Q3","NDPI10Q4","NDPI11Q1","NDPI11Q2","NDPI11Q3","NDPI11Q4","NDPI12Q1","NDPI12Q2","NDPI12Q3","NDPI12Q4","NDPI13Q1","NDPI13Q2","NDPI13Q3","NDPI13Q4","NDPI14Q1","NDPI14Q2","NDPI14Q3","NDPI14Q4","NDPI15Q1","NDPI15Q2"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7438.8","7434.5","7391.2","7391.2","7391.2","7391.2","7391.2","7391.2","7528.1","7528.1","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7524.8","7684.6","7684.6","7684.6","7684.6","7684.6","7684.6","7684.6","7684.6","7684.6","7684.6","7684.6","7684.6","7684.6","7684.6","7684.6","7684.6","7784.4","7784.4","7784.4","7784.4","7784.4","7784.4","7784.4","7784.4"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7633.0","7668.3","7666.7","7666.7","7666.7","7666.7","7666.7","7733.7","7733.7","7737.8","7737.8","7737.8","7737.8","7751.5","7751.5","7751.5","7751.5","7751.5","7751.5","7751.5","7751.5","7751.5","7751.5","7751.5","7751.5","7751.5","7751.5","7751.5","7751.5","7909.9","7909.9","7909.9","7909.9","7909.9","7909.9","7909.9","7909.9","7909.9","7909.9","7909.9","7909.9","7909.9","7909.9","7909.9","7909.9","7988.2","7988.2","7988.2","7988.2","7988.2","7988.2","7988.2","7988.2"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7789.8","7786.6","7792.2","7792.2","7792.2","7792.2","7868.6","7868.6","7845.0","7845.0","7845.0","7845.0","7841.7","7841.7","7841.7","7841.7","7841.7","7841.7","7841.7","7841.7","7841.7","7841.7","7841.7","7841.7","7841.7","7841.7","7841.7","7841.7","8015.4","8015.4","8015.4","8015.4","8015.4","8015.4","8015.4","8015.4","8015.4","8015.4","8015.4","8015.4","8015.4","8015.4","8015.4","8015.4","8090.5","8090.5","8090.5","8090.5","8090.5","8090.5","8090.5","8090.5"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7874.4","7886.0","7859.9","7859.9","7859.9","7891.0","7891.0","7849.0","7849.0","7849.0","7849.0","7845.4","7845.4","7845.4","7845.4","7845.4","7845.4","7845.4","7845.4","7845.4","7845.4","7845.4","7845.4","7845.4","7845.4","7845.4","7845.4","8028.3","8028.3","8028.3","8028.3","8028.3","8028.3","8028.3","8028.3","8028.3","8028.3","8028.3","8028.3","8028.3","8028.3","8028.3","8028.3","8120.8","8120.8","8120.8","8120.8","8120.8","8120.8","8120.8","8120.8"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","7975.0","7943.2","7922.5","7922.5","7935.6","7935.6","7878.8","7878.8","7878.8","7878.8","7881.7","7881.7","7881.7","7881.7","7881.7","7881.7","7881.7","7881.7","7881.7","7881.7","7881.7","7881.7","7881.7","7881.7","7881.7","7881.7","8085.1","8085.1","8085.1","8085.1","8085.1","8085.1","8085.1","8085.1","8085.1","8085.1","8085.1","8085.1","8085.1","8085.1","8085.1","8085.1","8197.2","8197.2","8197.2","8197.2","8197.2","8197.2","8197.2","8197.2"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","8019.6","8017.6","8006.6","8039.2","8039.2","7976.5","7976.5","7976.5","7976.5","7989.4","7989.4","7989.4","7989.4","7975.5","7975.5","7975.5","7975.5","7975.5","7975.5","7975.5","7975.5","7975.5","7975.5","7975.5","7975.5","8173.2","8173.2","8173.2","8173.2","8173.2","8173.2","8173.2","8173.2","8173.2","8173.2","8173.2","8173.2","8173.2","8173.2","8173.2","8173.2","8279.0","8279.0","8279.0","8279.0","8278.1","8278.1","8278.1","8278.1"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","8083.7","8073.4","8145.8","8145.8","8075.0","8075.0","8075.0","8075.0","8091.7","8091.7","8091.7","8091.7","8087.6","8087.6","8087.6","8087.6","8087.6","8087.6","8087.6","8087.6","8087.6","8087.6","8087.6","8087.6","8303.0","8303.0","8303.0","8303.0","8303.0","8303.0","8303.0","8303.0","8303.0","8303.0","8303.0","8303.0","8303.0","8303.0","8303.0","8303.0","8406.1","8406.1","8406.1","8406.1","8405.2","8405.2","8405.2","8405.2"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","8264.4","8306.6","8317.8","8267.6","8267.6","8267.6","8267.6","8274.6","8274.6","8274.6","8274.6","8261.0","8261.0","8261.0","8261.0","8261.0","8261.0","8261.0","8261.0","8261.0","8261.0","8261.0","8261.0","8473.5","8473.5","8473.5","8473.5","8473.5","8473.5","8473.5","8473.5","8473.5","8473.5","8473.5","8473.5","8473.5","8473.5","8473.5","8473.5","8596.0","8596.0","8596.0","8596.0","8595.1","8595.1","8595.1","8595.1"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","8308.3","8349.4","8320.5","8320.5","8320.5","8320.5","8321.0","8321.0","8321.0","8321.0","8326.0","8326.0","8326.0","8326.0","8326.0","8326.0","8326.0","8326.0","8326.0","8326.0","8326.0","8326.0","8561.5","8561.5","8561.5","8561.5","8561.5","8561.5","8561.5","8561.5","8561.5","8561.5","8561.5","8561.5","8561.5","8561.5","8561.5","8561.5","8665.7","8665.7","8665.7","8665.7","8664.8","8664.8","8664.8","8664.8"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","8504.8","8455.0","8438.4","8438.4","8438.4","8475.3","8475.3","8475.3","8475.3","8481.6","8481.6","8481.6","8481.6","8474.7","8474.7","8474.7","8474.7","8474.7","8474.7","8474.7","8474.7","8670.5","8670.5","8670.5","8670.5","8670.5","8670.5","8670.5","8670.5","8670.5","8670.5","8670.5","8670.5","8670.5","8670.5","8670.5","8670.5","8795.4","8795.4","8795.4","8795.4","8794.5","8794.5","8794.5","8794.5"
"2004:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","8584.5","8554.4","8562.1","8562.1","8580.3","8580.3","8580.3","8580.3","8607.1","8607.1","8607.1","8607.1","8605.1","8605.1","8605.1","8605.1","8605.1","8605.1","8605.1","8605.1","8820.7","8820.7","8820.7","8820.7","8820.7","8820.7","8820.7","8820.7","8820.7","8820.7","8820.7","8820.7","8820.7","8820.7","8820.7","8820.7","8944.5","8944.5","8944.5","8944.5","8943.5","8943.5","8943.5","8943.5"
"2004:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","8607.4","8630.7","8651.5","8670.9","8670.9","8670.9","8670.9","8706.3","8706.3","8706.3","8706.3","8708.9","8708.9","8708.9","8708.9","8708.9","8708.9","8708.9","8708.9","8934.4","8934.4","8934.4","8934.4","8934.4","8934.4","8934.4","8934.4","8934.4","8934.4","8934.4","8934.4","8934.4","8934.4","8934.4","8934.4","9043.9","9043.9","9043.9","9043.9","9042.9","9042.9","9042.9","9042.9"
