"DATE","RCONSHH09M8","RCONSHH09M9","RCONSHH09M10","RCONSHH09M11","RCONSHH09M12","RCONSHH10M1","RCONSHH10M2","RCONSHH10M3","RCONSHH10M4","RCONSHH10M5","RCONSHH10M6","RCONSHH10M7","RCONSHH10M8","RCONSHH10M9","RCONSHH10M10","RCONSHH10M11","RCONSHH10M12","RCONSHH11M1","RCONSHH11M2","RCONSHH11M3","RCONSHH11M4","RCONSHH11M5","RCONSHH11M6","RCONSHH11M7","RCONSHH11M8","RCONSHH11M9","RCONSHH11M10","RCONSHH11M11","RCONSHH11M12","RCONSHH12M1","RCONSHH12M2","RCONSHH12M3","RCONSHH12M4","RCONSHH12M5","RCONSHH12M6","RCONSHH12M7","RCONSHH12M8","RCONSHH12M9","RCONSHH12M10","RCONSHH12M11","RCONSHH12M12","RCONSHH13M1","RCONSHH13M2","RCONSHH13M3","RCONSHH13M4","RCONSHH13M5","RCONSHH13M6","RCONSHH13M7","RCONSHH13M8","RCONSHH13M9","RCONSHH13M10","RCONSHH13M11","RCONSHH13M12","RCONSHH14M1","RCONSHH14M2","RCONSHH14M3","RCONSHH14M4","RCONSHH14M5","RCONSHH14M6","RCONSHH14M7","RCONSHH14M8","RCONSHH14M9","RCONSHH14M10","RCONSHH14M11","RCONSHH14M12","RCONSHH15M1","RCONSHH15M2","RCONSHH15M3","RCONSHH15M4","RCONSHH15M5"
"1992:Q4","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.1","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","3801.7","4185.8","4185.8","4185.8","4185.8","4185.8","4185.8","4185.8","4185.8","4185.8","4185.8","4185.8","4185.8","4185.6","4185.6","4185.6","4185.6","4185.6","4185.6","4185.6","4185.6","4185.6","4185.6"
"1993:Q1","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3817.9","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","3818.5","4202.7","4202.7","4202.7","4202.7","4202.7","4202.7","4202.7","4202.7","4202.7","4202.7","4202.7","4202.7","4202.6","4202.6","4202.6","4202.6","4202.6","4202.6","4202.6","4202.6","4202.6","4202.6"
"1993:Q2","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3840.8","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","3841.4","4223.5","4223.5","4223.5","4223.5","4223.5","4223.5","4223.5","4223.5","4223.5","4223.5","4223.5","4223.5","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3"
"1993:Q3","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3881.8","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","3882.4","4269.6","4269.6","4269.6","4269.6","4269.6","4269.6","4269.6","4269.6","4269.6","4269.6","4269.6","4269.6","4269.5","4269.5","4269.5","4269.5","4269.5","4269.5","4269.5","4269.5","4269.5","4269.5"
"1993:Q4","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.1","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","3907.7","4297.0","4297.0","4297.0","4297.0","4297.0","4297.0","4297.0","4297.0","4297.0","4297.0","4297.0","4297.0","4296.9","4296.9","4296.9","4296.9","4296.9","4296.9","4296.9","4296.9","4296.9","4296.9"
"1994:Q1","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.4","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","3935.9","4330.2","4330.2","4330.2","4330.2","4330.2","4330.2","4330.2","4330.2","4330.2","4330.2","4330.2","4330.2","4330.1","4330.1","4330.1","4330.1","4330.1","4330.1","4330.1","4330.1","4330.1","4330.1"
"1994:Q2","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3958.7","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","3959.2","4358.2","4358.2","4358.2","4358.2","4358.2","4358.2","4358.2","4358.2","4358.2","4358.2","4358.2","4358.2","4358.1","4358.1","4358.1","4358.1","4358.1","4358.1","4358.1","4358.1","4358.1","4358.1"
"1994:Q3","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.0","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","3985.5","4385.2","4385.2","4385.2","4385.2","4385.2","4385.2","4385.2","4385.2","4385.2","4385.2","4385.2","4385.2","4385.1","4385.1","4385.1","4385.1","4385.1","4385.1","4385.1","4385.1","4385.1","4385.1"
"1994:Q4","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.1","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4002.6","4410.4","4410.4","4410.4","4410.4","4410.4","4410.4","4410.4","4410.4","4410.4","4410.4","4410.4","4410.4","4410.3","4410.3","4410.3","4410.3","4410.3","4410.3","4410.3","4410.3","4410.3","4410.3"
"1995:Q1","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.4","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4021.7","4442.2","4442.2","4442.2","4442.2","4442.2","4442.2","4442.2","4442.2","4442.2","4442.2","4442.2","4442.2","4442.0","4442.0","4442.0","4442.0","4442.0","4442.0","4442.0","4442.0","4442.0","4442.0"
"1995:Q2","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4057.7","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4058.1","4487.8","4487.8","4487.8","4487.8","4487.8","4487.8","4487.8","4487.8","4487.8","4487.8","4487.8","4487.8","4487.6","4487.6","4487.6","4487.6","4487.6","4487.6","4487.6","4487.6","4487.6","4487.6"
"1995:Q3","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.0","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4087.4","4521.8","4521.8","4521.8","4521.8","4521.8","4521.8","4521.8","4521.8","4521.8","4521.8","4521.8","4521.8","4521.7","4521.7","4521.7","4521.7","4521.7","4521.7","4521.7","4521.7","4521.7","4521.7"
"1995:Q4","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.1","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4108.4","4545.3","4545.3","4545.3","4545.3","4545.3","4545.3","4545.3","4545.3","4545.3","4545.3","4545.3","4545.3","4545.1","4545.1","4545.1","4545.1","4545.1","4545.1","4545.1","4545.1","4545.1","4545.1"
"1996:Q1","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4144.9","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4145.2","4587.2","4587.2","4587.2","4587.2","4587.2","4587.2","4587.2","4587.2","4587.2","4587.2","4587.2","4587.2","4587.1","4587.1","4587.1","4587.1","4587.1","4587.1","4587.1","4587.1","4587.1","4587.1"
"1996:Q2","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4171.6","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4172.0","4613.6","4613.6","4613.6","4613.6","4613.6","4613.6","4613.6","4613.6","4613.6","4613.6","4613.6","4613.6","4613.5","4613.5","4613.5","4613.5","4613.5","4613.5","4613.5","4613.5","4613.5","4613.5"
"1996:Q3","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.6","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4193.9","4638.4","4638.4","4638.4","4638.4","4638.4","4638.4","4638.4","4638.4","4638.4","4638.4","4638.4","4638.4","4638.3","4638.3","4638.3","4638.3","4638.3","4638.3","4638.3","4638.3","4638.3","4638.3"
"1996:Q4","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.0","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4223.3","4669.0","4669.0","4669.0","4669.0","4669.0","4669.0","4669.0","4669.0","4669.0","4669.0","4669.0","4669.0","4668.9","4668.9","4668.9","4668.9","4668.9","4668.9","4668.9","4668.9","4668.9","4668.9"
"1997:Q1","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4266.7","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4267.0","4721.2","4721.2","4721.2","4721.2","4721.2","4721.2","4721.2","4721.2","4721.2","4721.2","4721.2","4721.2","4721.0","4721.0","4721.0","4721.0","4721.0","4721.0","4721.0","4721.0","4721.0","4721.0"
"1997:Q2","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.6","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4297.9","4759.4","4759.4","4759.4","4759.4","4759.4","4759.4","4759.4","4759.4","4759.4","4759.4","4759.4","4759.4","4759.2","4759.2","4759.2","4759.2","4759.2","4759.2","4759.2","4759.2","4759.2","4759.2"
"1997:Q3","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.5","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4350.9","4819.0","4819.0","4819.0","4819.0","4819.0","4819.0","4819.0","4819.0","4819.0","4819.0","4819.0","4819.0","4818.8","4818.8","4818.8","4818.8","4818.8","4818.8","4818.8","4818.8","4818.8","4818.8"
"1997:Q4","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.2","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4394.6","4870.8","4870.8","4870.8","4870.8","4870.8","4870.8","4870.8","4870.8","4870.8","4870.8","4870.8","4870.8","4870.7","4870.7","4870.7","4870.7","4870.7","4870.7","4870.7","4870.7","4870.7","4870.7"
"1998:Q1","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.0","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4440.4","4925.2","4925.2","4925.2","4925.2","4925.2","4925.2","4925.2","4925.2","4925.2","4925.2","4925.2","4925.2","4925.1","4925.1","4925.1","4925.1","4925.1","4925.1","4925.1","4925.1","4925.1","4925.1"
"1998:Q2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.2","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4491.6","4986.4","4986.4","4986.4","4986.4","4986.4","4986.4","4986.4","4986.4","4986.4","4986.4","4986.4","4986.4","4986.3","4986.3","4986.3","4986.3","4986.3","4986.3","4986.3","4986.3","4986.3","4986.3"
"1998:Q3","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.0","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","4542.4","5042.5","5042.5","5042.5","5042.5","5042.5","5042.5","5042.5","5042.5","5042.5","5042.5","5042.5","5042.5","5042.4","5042.4","5042.4","5042.4","5042.4","5042.4","5042.4","5042.4","5042.4","5042.4"
"1998:Q4","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.2","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","4569.6","5067.7","5067.7","5067.7","5067.7","5067.7","5067.7","5067.7","5067.7","5067.7","5067.7","5067.7","5067.7","5067.6","5067.6","5067.6","5067.6","5067.6","5067.6","5067.6","5067.6","5067.6","5067.6"
"1999:Q1","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.0","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","4608.4","5115.8","5115.8","5115.8","5115.8","5115.8","5115.8","5115.8","5115.8","5115.8","5115.8","5115.8","5115.8","5108.1","5108.1","5108.1","5108.1","5108.1","5108.1","5108.1","5108.1","5108.1","5108.1"
"1999:Q2","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4660.8","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","4661.1","5172.7","5172.7","5172.7","5172.7","5172.7","5172.7","5172.7","5172.7","5172.7","5172.7","5172.7","5172.7","5159.0","5159.0","5159.0","5159.0","5159.0","5159.0","5159.0","5159.0","5159.0","5159.0"
"1999:Q3","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.5","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","4717.9","5235.8","5235.8","5235.8","5235.8","5235.8","5235.8","5235.8","5235.8","5235.8","5235.8","5235.8","5235.8","5216.8","5216.8","5216.8","5216.8","5216.8","5216.8","5216.8","5216.8","5216.8","5216.8"
"1999:Q4","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.3","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","4775.7","5299.0","5299.0","5299.0","5299.0","5299.0","5299.0","5299.0","5299.0","5299.0","5299.0","5299.0","5299.0","5286.2","5286.2","5286.2","5286.2","5286.2","5286.2","5286.2","5286.2","5286.2","5286.2"
"2000:Q1","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4844.6","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","4845.0","5377.2","5377.2","5377.2","5377.2","5377.2","5377.2","5377.2","5377.2","5377.2","5377.2","5377.2","5377.2","5363.8","5363.8","5363.8","5363.8","5363.8","5363.8","5363.8","5363.8","5363.8","5363.8"
"2000:Q2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.2","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","4902.6","5440.8","5440.8","5440.8","5440.8","5440.8","5440.8","5440.8","5440.8","5440.8","5440.8","5440.8","5440.8","5430.0","5430.0","5430.0","5430.0","5430.0","5430.0","5430.0","5430.0","5430.0","5430.0"
"2000:Q3","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.5","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","4942.9","5487.5","5487.5","5487.5","5487.5","5487.5","5487.5","5487.5","5487.5","5487.5","5487.5","5487.5","5487.5","5474.6","5474.6","5474.6","5474.6","5474.6","5474.6","5474.6","5474.6","5474.6","5474.6"
"2000:Q4","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.0","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","4982.4","5532.1","5532.1","5532.1","5532.1","5532.1","5532.1","5532.1","5532.1","5532.1","5532.1","5532.1","5532.1","5519.4","5519.4","5519.4","5519.4","5519.4","5519.4","5519.4","5519.4","5519.4","5519.4"
"2001:Q1","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.3","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5005.7","5554.9","5554.9","5554.9","5554.9","5554.9","5554.9","5554.9","5554.9","5554.9","5554.9","5554.9","5554.9","5548.1","5548.1","5548.1","5548.1","5548.1","5548.1","5548.1","5548.1","5548.1","5548.1"
"2001:Q2","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.3","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5023.7","5565.8","5565.8","5565.8","5565.8","5565.8","5565.8","5565.8","5565.8","5565.8","5565.8","5565.8","5565.8","5557.6","5557.6","5557.6","5557.6","5557.6","5557.6","5557.6","5557.6","5557.6","5557.6"
"2001:Q3","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5033.9","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5034.3","5569.2","5569.2","5569.2","5569.2","5569.2","5569.2","5569.2","5569.2","5569.2","5569.2","5569.2","5569.2","5563.6","5563.6","5563.6","5563.6","5563.6","5563.6","5563.6","5563.6","5563.6","5563.6"
"2001:Q4","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5052.9","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5053.3","5582.8","5582.8","5582.8","5582.8","5582.8","5582.8","5582.8","5582.8","5582.8","5582.8","5582.8","5582.8","5581.9","5581.9","5581.9","5581.9","5581.9","5581.9","5581.9","5581.9","5581.9","5581.9"
