"DATE","P90M1","P90M2","P90M3","P90M4","P90M5","P90M6","P90M7","P90M8","P90M9","P90M10","P90M11","P90M12","P91M1","P91M2","P91M3","P91M4","P91M5","P91M6","P91M7","P91M8","P91M9","P91M10","P91M11","P91M12","P92M1","P92M2","P92M3","P92M4","P92M5","P92M6","P92M7","P92M8","P92M9","P92M10","P92M11","P92M12","P93M1","P93M2","P93M3","P93M4","P93M5","P93M6","P93M7","P93M8","P93M9","P93M10","P93M11","P93M12","P94M1","P94M2","P94M3","P94M4","P94M5","P94M6","P94M7","P94M8","P94M9","P94M10","P94M11","P94M12","P95M1","P95M2","P95M3","P95M4","P95M5","P95M6","P95M7","P95M8","P95M9","P95M10","P95M11","P95M12","P96M1","P96M2","P96M3","P96M4","P96M5","P96M6","P96M7","P96M8","P96M9","P96M10","P96M11","P96M12","P97M1","P97M2","P97M3","P97M4","P97M5","P97M6","P97M7","P97M8","P97M9","P97M10","P97M11","P97M12","P98M1","P98M2","P98M3","P98M4","P98M5","P98M6","P98M7","P98M8","P98M9","P98M10","P98M11","P98M12","P99M1","P99M2","P99M3","P99M4","P99M5","P99M6","P99M7","P99M8","P99M9","P99M10","P99M11","P99M12"
"1968:Q3","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","37.882","31.9357","31.9357","31.9357","31.9357","31.9357","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","31.9618","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.8","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","27.75","26.63","26.63"
"1968:Q4","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","38.4977","32.3457","32.3457","32.3457","32.3457","32.3457","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","32.3812","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.2","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","28.12","26.99","26.99"
"1969:Q1","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","38.953","32.6881","32.6881","32.6881","32.6881","32.6881","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","32.7201","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.5","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","28.38","27.25","27.25"
"1969:Q2","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","39.4909","33.1105","33.1105","33.1105","33.1105","33.1105","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","33.1648","28.8","28.8","28.8","28.8","28.8","28.8","28.8","28.8","28.8","28.8","28.8","28.8","28.8","28.8","28.8","28.8","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","28.74","27.61","27.61"
"1969:Q3","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","40.0871","33.6127","33.6127","33.6127","33.6127","33.6127","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","33.6523","29.2","29.2","29.2","29.2","29.2","29.2","29.2","29.2","29.2","29.2","29.2","29.2","29.2","29.2","29.2","29.2","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","29.14","28.01","28.01"
"1969:Q4","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","40.5818","33.979","33.979","33.979","33.979","33.979","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","34.044","29.6","29.6","29.6","29.6","29.6","29.6","29.6","29.6","29.6","29.6","29.6","29.6","29.6","29.6","29.6","29.6","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","29.51","28.36","28.36"
"1970:Q1","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","41.2771","34.4509","34.4579","34.4579","34.4507","34.4507","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","34.5108","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","30.0","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","29.92","28.75","28.75"
"1970:Q2","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","41.924","35.0913","35.1053","35.1053","35.0942","35.0942","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","35.104","30.4","30.4","30.4","30.4","30.4","30.4","30.4","30.4","30.4","30.4","30.4","30.4","30.4","30.4","30.4","30.4","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","30.36","29.17","29.17"
"1970:Q3","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","42.1997","35.2978","35.3116","35.3116","35.3104","35.3104","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","35.3299","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.7","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","30.6","29.41","29.41"
"1970:Q4","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","42.7086","35.6867","35.6971","35.6971","35.717","35.717","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","35.722","31.1","31.1","31.1","31.1","31.1","31.1","31.1","31.1","31.1","31.1","31.1","31.1","31.1","31.1","31.1","31.1","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","31.02","29.81","29.81"
"1971:Q1","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","43.3793","36.2865","36.3001","36.3001","36.3519","36.3519","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","36.389","31.6","31.6","31.6","31.6","31.6","31.6","31.6","31.6","31.6","31.6","31.6","31.6","31.6","31.6","31.6","31.6","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","31.5","30.28","30.28"
"1971:Q2","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","44.1535","36.8271","36.8407","36.8407","36.9207","36.9207","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","36.9608","32.0","32.0","32.0","32.0","32.0","32.0","32.0","32.0","32.0","32.0","32.0","32.0","32.0","32.0","32.0","32.0","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","31.93","30.7","30.7"
"1971:Q3","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","44.7152","37.2713","37.2847","37.2847","37.3702","37.3702","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","37.4169","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.3","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","32.25","31.03","31.03"
"1971:Q4","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","45.2549","37.5678","37.5778","37.5778","37.651","37.651","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","37.6952","32.6","32.6","32.6","32.6","32.6","32.6","32.6","32.6","32.6","32.6","32.6","32.6","32.6","32.6","32.6","32.6","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","32.53","31.3","31.3"
"1972:Q1","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","45.8242","38.1731","38.1862","38.1862","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","38.2214","33.1","33.1","33.1","33.1","33.1","33.1","33.1","33.1","33.1","33.1","33.1","33.1","33.1","33.1","33.1","33.1","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","33.01","31.77","31.77"
"1972:Q2","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","46.1331","38.5793","38.5922","38.5922","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","38.596","33.3","33.3","33.3","33.3","33.3","33.3","33.3","33.3","33.3","33.3","33.3","33.3","33.3","33.3","33.3","33.3","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","33.23","31.97","31.97"
"1972:Q3","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","46.6763","38.9586","38.9714","38.9714","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","38.9564","33.6","33.6","33.6","33.6","33.6","33.6","33.6","33.6","33.6","33.6","33.6","33.6","33.6","33.6","33.6","33.6","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","33.5","32.29","32.29"
"1972:Q4","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","47.2991","39.5828","39.6017","39.6017","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","39.578","34.0","34.0","34.0","34.0","34.0","34.0","34.0","34.0","34.0","34.0","34.0","34.0","34.0","34.0","34.0","34.0","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","33.93","32.68","32.68"
