"DATE","RNX00M1","RNX00M2","RNX00M3","RNX00M4","RNX00M5","RNX00M6","RNX00M7","RNX00M8","RNX00M9","RNX00M10","RNX00M11","RNX00M12","RNX01M1","RNX01M2","RNX01M3","RNX01M4","RNX01M5","RNX01M6","RNX01M7","RNX01M8","RNX01M9","RNX01M10","RNX01M11","RNX01M12","RNX02M1","RNX02M2","RNX02M3","RNX02M4","RNX02M5","RNX02M6","RNX02M7","RNX02M8","RNX02M9","RNX02M10","RNX02M11","RNX02M12","RNX03M1","RNX03M2","RNX03M3","RNX03M4","RNX03M5","RNX03M6","RNX03M7","RNX03M8","RNX03M9","RNX03M10","RNX03M11","RNX03M12","RNX04M1","RNX04M2","RNX04M3","RNX04M4","RNX04M5","RNX04M6","RNX04M7","RNX04M8","RNX04M9","RNX04M10","RNX04M11","RNX04M12","RNX05M1","RNX05M2","RNX05M3","RNX05M4","RNX05M5","RNX05M6","RNX05M7","RNX05M8","RNX05M9","RNX05M10","RNX05M11","RNX05M12","RNX06M1","RNX06M2","RNX06M3","RNX06M4","RNX06M5","RNX06M6","RNX06M7","RNX06M8","RNX06M9","RNX06M10","RNX06M11","RNX06M12","RNX07M1","RNX07M2","RNX07M3","RNX07M4","RNX07M5","RNX07M6","RNX07M7","RNX07M8","RNX07M9","RNX07M10","RNX07M11","RNX07M12","RNX08M1","RNX08M2","RNX08M3","RNX08M4","RNX08M5","RNX08M6","RNX08M7","RNX08M8","RNX08M9","RNX08M10","RNX08M11","RNX08M12","RNX09M1","RNX09M2","RNX09M3","RNX09M4","RNX09M5","RNX09M6","RNX09M7","RNX09M8","RNX09M9","RNX09M10","RNX09M11","RNX09M12"
"1984:Q3","-133.3","-133.3","-133.3","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-131.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-125.5","-146.1","-146.1","-146.1","-146.1","-146.1"
"1984:Q4","-140.6","-140.6","-140.6","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-138.7","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-132.1","-153.6","-153.6","-153.6","-153.6","-153.6"
"1985:Q1","-130.1","-130.1","-130.1","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-128.3","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-121.7","-142.0","-142.0","-142.0","-142.0","-142.0"
"1985:Q2","-154.7","-154.7","-154.7","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-152.9","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-145.1","-167.9","-167.9","-167.9","-167.9","-167.9"
"1985:Q3","-154.8","-154.8","-154.8","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-153.1","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-145.3","-168.0","-168.0","-168.0","-168.0","-168.0"
"1985:Q4","-163.9","-163.9","-163.9","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-162.1","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-153.8","-177.8","-177.8","-177.8","-177.8","-177.8"
"1986:Q1","-153.3","-153.3","-153.3","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-151.4","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-142.9","-165.9","-165.9","-165.9","-165.9","-165.9"
"1986:Q2","-170.6","-170.6","-170.6","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-168.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-159.8","-184.7","-184.7","-184.7","-184.7","-184.7"
"1986:Q3","-176.7","-176.7","-176.7","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-175.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-166.0","-191.7","-191.7","-191.7","-191.7","-191.7"
"1986:Q4","-167.2","-167.2","-167.2","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-165.5","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-156.9","-181.8","-181.8","-181.8","-181.8","-181.8"
"1987:Q1","-162.8","-162.8","-162.8","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-161.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-153.3","-178.0","-178.0","-178.0","-178.0","-178.0"
"1987:Q2","-160.9","-160.9","-160.9","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-159.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-151.5","-176.5","-176.5","-176.5","-176.5","-176.5"
"1987:Q3","-154.5","-154.5","-154.5","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-153.2","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-145.4","-170.2","-170.2","-170.2","-170.2","-170.2"
"1987:Q4","-152.1","-152.1","-152.1","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-150.8","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-143.1","-168.0","-168.0","-168.0","-168.0","-168.0"
"1988:Q1","-125.4","-125.4","-125.4","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-124.2","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-117.8","-140.1","-140.1","-140.1","-140.1","-140.1"
"1988:Q2","-105.7","-105.7","-105.7","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-104.4","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-99.1","-119.9","-119.9","-119.9","-119.9","-119.9"
"1988:Q3","-110.2","-110.2","-110.2","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-108.8","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-103.6","-125.2","-125.2","-125.2","-125.2","-125.2"
"1988:Q4","-112.6","-112.6","-112.6","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-111.2","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-106.4","-128.9","-128.9","-128.9","-128.9","-128.9"
"1989:Q1","-86.8","-86.8","-86.8","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-85.2","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-91.3","-116.8","-116.8","-116.8","-116.8","-116.8"
"1989:Q2","-77.9","-77.9","-77.9","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-76.2","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-78.7","-96.9","-96.9","-96.9","-96.9","-96.9"
"1989:Q3","-83.4","-83.4","-83.4","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-81.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-73.5","-90.0","-90.0","-90.0","-90.0","-90.0"
